,Nome,Data,EBITDA,LG,DE,GMV,ROA,ROE,FCLA,FCLF
2685,Csn Mineracao,2023-07-01,2035732.0,0.8,73.8,26603893.0,4.1,10.5,2160499.0,-1243220.0
2686,Csn Mineracao,2023-10-01,2306485.0,0.8,76.4,42514957.0,4.6,12.7,645877.0,3162175.0
2687,Csn Mineracao,2024-01-01,1118302.0,0.8,68.9,29072296.0,1.9,4.6,682335.0,-809137.0
2688,Csn Mineracao,2024-04-01,2017094.0,0.8,75.8,28468909.0,4.9,12.8,2896993.0,751251.0
2689,Csn Mineracao,2024-07-01,1128854.0,0.7,97.7,37481107.0,1.3,5.0,3089650.0,1701765.0
2690,Csn Mineracao,2024-10-01,1853534.0,0.8,98.6,27975029.0,5.5,19.6,3325178.0,-2345831.0
2691,Csu Digital,2014-01-01,11216.0,0.8,56.4,81418.0,0.4,0.9,7363.0,9886.0
2692,Csu Digital,2014-04-01,14135.0,0.8,52.9,76307.0,0.9,2.0,8232.0,10094.0
2693,Csu Digital,2014-07-01,13775.0,0.8,50.7,127866.0,0.9,2.0,-788.0,7045.0
2694,Csu Digital,2014-10-01,14078.0,0.8,48.4,128278.0,1.0,2.3,9247.0,10101.0
2695,Csu Digital,2015-01-01,15947.0,0.8,42.9,116729.0,1.0,2.3,4119.0,9076.0
2696,Csu Digital,2015-04-01,16869.0,0.8,47.2,123741.0,1.0,2.3,2927.0,-4144.0
