,Empresa,Data,Real,Previsto,Erro Absoluto,Train RMSE,Test RMSE,Overfitting?,Underfitting?,Erro
50,Aeris,2022-10-01,-0.0008781917556958119,0.00214635730643297,0.003024549062128782,0.006928554470185532,0.003024549062128782,False,True,-0.003024549062128782
51,Aeris,2023-01-01,0.004519067776972419,0.0012300976461880953,0.003288970130784323,0.006562419605900383,0.003288970130784323,False,True,0.003288970130784323
52,Aeris,2023-04-01,-0.00024817297367063507,0.001369937854772279,0.0016181108284429142,0.006303828048886303,0.0016181108284429142,False,True,-0.0016181108284429142
53,Aeris,2023-07-01,-0.005056453650483572,0.0013853238663922539,0.006441777516875826,0.006029941346793959,0.006441777516875826,False,True,-0.006441777516875826
54,Aeris,2023-10-01,-0.0025915338980041502,0.0007426220847951089,0.003334155982799259,0.005577927285461233,0.003334155982799259,False,True,-0.003334155982799259
55,Aeris,2024-01-01,0.006015993694473254,0.001217988433697675,0.004798005260775579,0.005280691928113792,0.004798005260775579,False,True,0.004798005260775579
56,Aeris,2024-04-01,-0.002204478992148262,0.0007012768485485419,0.002905755840696804,0.0051467074905659615,0.002905755840696804,False,True,-0.002905755840696804
57,Aeris,2024-07-01,0.006388271464173201,0.001534822785290156,0.004853448678883045,0.0047379322356351835,0.004853448678883045,False,True,0.004853448678883045
58,Afluente T,2015-01-01,-0.0002276133152198101,8.8473080089931e-05,0.0003160863953097411,5.9226648845502905e-05,0.0003160863953097411,True,False,-0.0003160863953097411
59,Afluente T,2015-04-01,0.00013665791804506888,1.9164009307739422e-05,0.00011749390873732945,0.00013477553838165868,0.00011749390873732945,False,True,0.00011749390873732945
60,Afluente T,2015-07-01,-0.00017134841652743926,3.752167415797536e-05,0.00020887009068541463,0.00013044608216519285,0.00020887009068541463,False,True,-0.00020887009068541463
61,Afluente T,2016-07-01,0.0005143237075886375,1.1313392115133579e-05,0.000503010315473504,0.00014157725057056616,0.000503010315473504,True,False,0.000503010315473504
62,Afluente T,2016-10-01,-0.0007058456431396909,7.311150416896423e-05,0.0007789571473086551,0.00021305545550518573,0.0007789571473086551,True,False,-0.0007789571473086551
63,Afluente T,2017-01-01,0.0007407544340547467,-5.882473081680103e-05,0.0007995791648715478,0.0003197664881783941,0.0007995791648715478,True,False,0.0007995791648715478
64,Afluente T,2017-04-01,-0.0005034218015367298,2.0145652017637592e-05,0.0005235674535543674,0.0003783664528011289,0.0005235674535543674,False,True,-0.0005235674535543674
65,Afluente T,2017-07-01,0.00013047867225735033,-2.3833624477589885e-05,0.0001543122967349402,0.00039514043660420975,0.0001543122967349402,False,True,0.0001543122967349402
66,Afluente T,2017-10-01,-0.0001301502028853152,-5.473557707930266e-05,7.541462580601254e-05,0.00034861955227333366,7.541462580601254e-05,False,True,-7.541462580601254e-05
67,Afluente T,2018-01-01,0.00013125735023855611,2.0979043688754227e-05,0.00011027830654980189,0.00032949749033526533,0.00011027830654980189,False,True,0.00011027830654980189
68,Afluente T,2018-04-01,-7.869216664291301e-05,-2.577600273142489e-05,5.291616391148812e-05,0.00030979338951183256,5.291616391148812e-05,False,True,-5.291616391148812e-05
69,Afluente T,2018-07-01,-2.5575236471175877e-05,-3.040483747489207e-05,4.8296010037161924e-06,0.0002790797312666516,4.8296010037161924e-06,False,True,4.8296010037161924e-06
70,Afluente T,2018-10-01,0.0002896928174611624,2.7126624286605938e-06,0.0002869801550325018,0.00023782138847317565,0.0002869801550325018,False,True,0.0002869801550325018
71,Afluente T,2019-01-01,-0.0002962864805000631,-0.00010269520109195502,0.0001935912794081081,0.00021873514587171544,0.0001935912794081081,False,True,-0.0001935912794081081
72,Afluente T,2019-10-01,8.723202002447472e-05,-2.538246326866249e-05,0.00011261448329313722,0.00021162022361924152,0.00011261448329313722,False,True,0.00011261448329313722
73,Afluente T,2020-01-01,-9.135982770636097e-05,-4.7919678465332004e-05,4.344014924102897e-05,0.00018296291888231884,4.344014924102897e-05,False,True,-4.344014924102897e-05
74,Afluente T,2020-04-01,5.018327798422817e-06,5.239844335492519e-05,4.738011555650237e-05,0.00016570049812008312,4.738011555650237e-05,False,True,-4.738011555650237e-05
75,Afluente T,2020-07-01,0.0007853470547338759,9.976452461359028e-05,0.0006855825301202856,0.00016545316141884436,0.0006855825301202856,True,False,0.0006855825301202856
76,Afluente T,2020-10-01,-0.0007985807895749542,-0.000220593529616279,0.0005779872599586751,0.00020011239234175938,0.0005779872599586751,True,False,-0.0005779872599586751
77,Afluente T,2021-01-01,2.4918813554819508e-06,8.909260266140069e-05,8.660072130591874e-05,0.00019791147872311993,8.660072130591874e-05,False,True,-8.660072130591874e-05
78,Afluente T,2021-04-01,0.00048105303598022786,0.00020747284033034044,0.0002735801956498874,0.00018903945274084455,0.0002735801956498874,False,True,0.0002735801956498874
79,Afluente T,2021-07-01,-0.000517662999156232,-0.00020819459278182922,0.0003094684063744028,0.00017747722565370668,0.0003094684063744028,False,True,-0.0003094684063744028
80,Afluente T,2021-10-01,0.0009221662316079016,0.0002743178194281828,0.0006478484121797188,0.0001863924786726491,0.0006478484121797188,True,False,0.0006478484121797188
81,Afluente T,2022-01-01,-0.0008719035688139476,-0.00034508102290069627,0.0005268225459132514,0.00020941614311998044,0.0005268225459132514,True,False,-0.0005268225459132514
82,Afluente T,2022-04-01,0.00043435951439163567,0.00042163428794027844,1.272522645135723e-05,0.0001999772172440378,1.272522645135723e-05,False,True,1.272522645135723e-05
83,Afluente T,2022-07-01,-0.0003916377098303059,-0.0004556999227283955,6.40622128980896e-05,0.00019380938957258074,6.40622128980896e-05,False,True,6.40622128980896e-05
84,Afluente T,2022-10-01,8.975446935544085e-05,0.00019347872763756364,0.00010372425828212279,0.00019481048603634622,0.00010372425828212279,False,True,-0.00010372425828212279
85,Afluente T,2023-01-01,-0.00014675710147704635,-3.840841692525182e-05,0.00010834868455179454,0.00018853220473457523,0.00010834868455179454,False,True,-0.00010834868455179454
86,Afluente T,2023-04-01,0.0005158710333836858,0.00031054525492154754,0.00020532577846213825,0.00019369719893403575,0.00020532577846213825,False,True,0.00020532577846213825
87,Afluente T,2023-07-01,-0.00021649150923308547,-0.0004688005829532214,0.00025230907372013594,0.00016584663785737096,0.00025230907372013594,False,True,0.00025230907372013594
88,Afluente T,2023-10-01,-0.00038768277335488044,-8.472487145790951e-05,0.0003029579018969709,0.0001679261365809524,0.0003029579018969709,False,True,-0.0003029579018969709
89,Afluente T,2024-01-01,4.8405589621935974e-05,5.9773647342833484e-05,1.136805772089751e-05,0.00017665667048961803,1.136805772089751e-05,False,True,-1.136805772089751e-05
90,Afluente T,2024-04-01,0.0006143249382455362,0.00033380887659486636,0.0002805160616506699,0.00016925786344166107,0.0002805160616506699,False,True,0.0002805160616506699
91,Afluente T,2024-07-01,-0.00042692190826087995,-0.00022649710174459496,0.00020042480651628498,0.00016183193987285373,0.00020042480651628498,False,True,-0.00020042480651628498
92,Afluente T,2024-10-01,-0.00037620124259385435,-8.654172972243264e-06,0.00036754706962161107,0.0001611471407483865,0.00036754706962161107,True,False,-0.00036754706962161107
93,Agrogalaxy,2022-07-01,-0.01697562150931986,0.007936602311285073,0.024912223820604935,0.007991527258506898,0.024912223820604935,True,False,-0.024912223820604935
94,Agrogalaxy,2022-10-01,0.0182929500504041,0.002367302819422931,0.01592564723098117,0.012005962897565125,0.01592564723098117,False,True,0.01592564723098117
95,Agrogalaxy,2023-01-01,-0.0004002976838362038,0.004924275082522047,0.005324572766358251,0.012464979736332623,0.005324572766358251,False,True,-0.005324572766358251
96,Agrogalaxy,2023-04-01,-0.004415978382194985,0.004081555208344519,0.008497533590539504,0.011695815170197276,0.008497533590539504,False,True,-0.008497533590539504
97,Agrogalaxy,2023-07-01,0.010648417418599676,0.0032529792179193714,0.007395438200680305,0.011308413633608844,0.007395438200680305,False,True,0.007395438200680305
98,Agrogalaxy,2023-10-01,0.004579379405700301,0.0038309737286288245,0.0007484056770714767,0.010919106720517116,0.0007484056770714767,False,True,0.0007484056770714767
99,Agrogalaxy,2024-01-01,-0.02399952723389953,0.0039024596167352966,0.027901986850634827,0.010360201596215457,0.027901986850634827,True,False,-0.027901986850634827
100,Agrogalaxy,2024-04-01,0.013516465224973961,0.0015278304109709903,0.01198863481400297,0.01275095917957577,0.01198863481400297,False,True,0.01198863481400297
101,Alfa Holding,2015-01-01,-0.00025676746968072983,8.888957281166787e-05,0.0003456570424923977,4.5415228583908994e-05,0.0003456570424923977,True,False,-0.0003456570424923977
102,Alfa Holding,2015-04-01,5.3415398211020815e-05,1.5731121052523866e-05,3.7684277158496945e-05,0.00014365352352086722,3.7684277158496945e-05,False,True,3.7684277158496945e-05
103,Alfa Holding,2015-07-01,7.574995876402646e-05,2.0455497425020397e-05,5.529446133900606e-05,0.00013180584554410435,5.529446133900606e-05,False,True,5.529446133900606e-05
104,Alfa Holding,2015-10-01,0.00028401487763218825,2.5180771151640204e-05,0.00025883410648054806,0.000123460044826489,0.00025883410648054806,True,False,0.00025883410648054806
105,Alfa Holding,2016-01-01,-0.00028950360889301585,5.750165038028073e-05,0.0003470052592732966,0.00014243405360518457,0.0003470052592732966,True,False,-0.0003470052592732966
106,Alfa Holding,2016-04-01,4.481010179580025e-06,8.050921592715913e-06,3.569911413135888e-06,0.00017481573635805912,3.569911413135888e-06,False,True,-3.569911413135888e-06
107,Alfa Holding,2016-07-01,2.1522593377065746e-05,1.279246711629304e-05,8.730126260772707e-06,0.00016551169975675595,8.730126260772707e-06,False,True,8.730126260772707e-06
108,Alfa Holding,2016-10-01,4.018963695595623e-05,1.3475818208192272e-05,2.671381874776396e-05,0.00015779219791828159,2.671381874776396e-05,False,True,2.671381874776396e-05
109,Alfa Holding,2017-01-01,-0.0001255118804391886,1.7615355364909377e-05,0.00014312723580409798,0.0001392182429337219,0.00014312723580409798,False,True,-0.00014312723580409798
110,Alfa Holding,2017-04-01,4.491657369332103e-05,7.147696773987511e-06,3.7768876919333516e-05,0.0001365068463422826,3.7768876919333516e-05,False,True,3.7768876919333516e-05
111,Alfa Holding,2017-07-01,-4.423979985412885e-05,8.88649683957341e-06,5.312629669370226e-05,0.00012637635299117227,5.312629669370226e-05,False,True,-5.312629669370226e-05
112,Alfa Holding,2017-10-01,0.00019558420894205675,2.1261567017312326e-05,0.00017432264192474443,0.00012018489470496233,0.00017432264192474443,False,True,0.00017432264192474443
113,Alfa Holding,2018-01-01,-0.00015532618576852286,-6.691739514243343e-05,8.840879062608943e-05,0.00010278356165719144,8.840879062608943e-05,False,True,-8.840879062608943e-05
114,Alfa Holding,2018-04-01,2.2855303162261364e-05,1.2643459667006345e-05,1.021184349525502e-05,8.954678745855191e-05,1.021184349525502e-05,False,True,1.021184349525502e-05
115,Alfa Holding,2018-07-01,-8.702463850873698e-06,2.046875971407423e-05,2.917122356494793e-05,8.47563539396836e-05,2.917122356494793e-05,False,True,-2.917122356494793e-05
116,Alfa Holding,2018-10-01,5.392806338910816e-05,5.5775364895811734e-05,1.8473015067035738e-06,7.706499443270135e-05,1.8473015067035738e-06,False,True,-1.8473015067035738e-06
117,Alfa Holding,2019-01-01,-6.458216386640014e-05,5.737133831372238e-06,7.031929769777239e-05,7.137684966373954e-05,7.031929769777239e-05,False,True,-7.031929769777239e-05
118,Alfa Holding,2019-04-01,-3.5416080291561514e-05,-2.6432647802898482e-05,8.983432488663031e-06,7.103462216905522e-05,8.983432488663031e-06,False,True,-8.983432488663031e-06
119,Alfa Holding,2019-07-01,6.502117418505371e-05,1.362655459025339e-05,5.139461959480032e-05,6.635453613422898e-05,5.139461959480032e-05,False,True,5.139461959480032e-05
120,Alfa Holding,2019-10-01,6.283702779130707e-05,2.9162900631967838e-05,3.367412715933923e-05,6.65373150134263e-05,3.367412715933923e-05,False,True,3.367412715933923e-05
121,Alfa Holding,2020-01-01,-9.75538919514296e-05,-2.458899883279796e-05,7.296489311863164e-05,6.232691937227337e-05,7.296489311863164e-05,False,True,-7.296489311863164e-05
122,Alfa Holding,2020-04-01,8.010615120568332e-06,1.0563783647617538e-05,2.553168527049206e-06,6.304850866875134e-05,2.553168527049206e-06,False,True,-2.553168527049206e-06
123,Alfa Holding,2020-07-01,-1.2508916495956868e-05,1.6518818359276364e-05,2.9027734855233232e-05,5.801187116223498e-05,2.9027734855233232e-05,False,True,-2.9027734855233232e-05
124,Alfa Holding,2020-10-01,5.1974073588256786e-05,3.664026426444788e-05,1.533380932380891e-05,5.4732196001228496e-05,1.533380932380891e-05,False,True,1.533380932380891e-05
125,Alfa Holding,2021-01-01,-0.00010726448369846597,-5.631255069028762e-05,5.095193300817835e-05,5.434204855026571e-05,5.095193300817835e-05,False,True,-5.095193300817835e-05
126,Alfa Holding,2021-04-01,-9.845167524558107e-06,-7.695598281985475e-06,2.149569242572632e-06,5.652422380413671e-05,2.149569242572632e-06,False,True,-2.149569242572632e-06
127,Alfa Holding,2021-07-01,4.135357125201189e-05,4.4300929644664336e-06,3.692347828754546e-05,5.5871731835351164e-05,3.692347828754546e-05,False,True,3.692347828754546e-05
128,Alfa Holding,2021-10-01,3.526154524502445e-05,7.963637822818868e-06,2.7297907422205583e-05,5.298447676140049e-05,2.7297907422205583e-05,False,True,2.7297907422205583e-05
129,Alfa Holding,2022-01-01,-9.816827921993454e-05,-7.560005078619022e-05,2.2568228433744324e-05,5.265295789582625e-05,2.2568228433744324e-05,False,True,-2.2568228433744324e-05
130,Alfa Holding,2022-04-01,8.376441611823715e-05,1.357069057723717e-05,7.019372554099998e-05,5.4867050292849504e-05,7.019372554099998e-05,False,True,7.019372554099998e-05
131,Alfa Holding,2022-07-01,0.0003168282406491585,6.571303113713768e-05,0.0002511152095120208,5.2985863384555346e-05,0.0002511152095120208,True,False,0.0002511152095120208
132,Alfa Holding,2022-10-01,-0.00030017543528904067,-0.00014577882399029256,0.00015439661129874812,5.0302478230781683e-05,0.00015439661129874812,True,False,-0.00015439661129874812
133,Alfa Holding,2023-01-01,-0.00011029634074810613,-6.64777243532745e-05,4.3818616394831626e-05,4.652704681625939e-05,4.3818616394831626e-05,False,True,-4.3818616394831626e-05
134,Alfa Holding,2023-04-01,4.549036327583522e-05,2.4798270484890716e-05,2.0692092790944505e-05,4.830558492401487e-05,2.0692092790944505e-05,False,True,2.0692092790944505e-05
135,Alfa Holding,2023-07-01,6.843141983914336e-05,6.565489982053849e-05,2.7765200186048662e-06,4.4437142313661826e-05,2.7765200186048662e-06,False,True,2.7765200186048662e-06
136,Alfa Holding,2023-10-01,-0.00015706142129279232,-2.3137956096347163e-05,0.00013392346519644515,4.518612130493406e-05,0.00013392346519644515,True,False,-0.00013392346519644515
137,Alfa Holding,2024-01-01,4.085484320937027e-05,2.5079932644479757e-05,1.5774910564890516e-05,4.682598001620378e-05,1.5774910564890516e-05,False,True,1.5774910564890516e-05
138,Alfa Holding,2024-04-01,-0.0007615024741951526,-5.9636170687018206e-05,0.0007018663035081344,4.678461432329084e-05,0.0007018663035081344,True,False,-0.0007018663035081344
139,Alfa Holding,2024-07-01,0.0004517880503462912,-0.00013102310865551546,0.0005828111590018066,9.170707284130785e-05,0.0005828111590018066,True,False,0.0005828111590018066
140,Alfa Holding,2024-10-01,-0.00016870791648782024,-8.199647795895237e-05,8.671143852886787e-05,0.000111113472999864,8.671143852886787e-05,False,True,-8.671143852886787e-05
141,Alliar,2017-10-01,-0.0033384419536773846,0.002441375470730469,0.005779817424407854,0.002995853089989257,0.005779817424407854,False,True,-0.005779817424407854
142,Alliar,2018-01-01,0.0032544473450974998,0.0010268918750245544,0.0022275554700729454,0.0034542740724734997,0.0022275554700729454,False,True,0.0022275554700729454
143,Alliar,2018-04-01,2.780684892367269e-05,0.0014004037638195323,0.0013725969148958596,0.0032583431614218138,0.0013725969148958596,False,True,-0.0013725969148958596
144,Alliar,2018-07-01,-0.00044629789077765825,0.001171159157327103,0.0016174570481047612,0.003056025461761667,0.0016174570481047612,False,True,-0.0016174570481047612
145,Alliar,2018-10-01,0.00020723737834993372,0.001009180121395946,0.0008019427430460122,0.002910945308044056,0.0008019427430460122,False,True,-0.0008019427430460122
146,Alliar,2019-01-01,0.0005641071427893163,0.0006831701094081969,0.0001190629666188806,0.002766480061931448,0.0001190629666188806,False,True,-0.0001190629666188806
147,Alliar,2019-04-01,-4.01743386516662e-05,0.0006914460823405441,0.0007316204209922103,0.0026241544190304293,0.0007316204209922103,False,True,-0.0007316204209922103
148,Alliar,2019-07-01,-0.0012346498990726262,0.0006284502898647986,0.0018631001889374249,0.0025153118914743263,0.0018631001889374249,False,True,-0.0018631001889374249
149,Alliar,2019-10-01,0.0010842396256636189,0.0003856025718524803,0.0006986370538111385,0.0022927870621609952,0.0006986370538111385,False,True,0.0006986370538111385
150,Alliar,2020-01-01,-0.0001572701933388876,0.000290979877760824,0.0004482500710997116,0.002170028536580914,0.0004482500710997116,False,True,-0.0004482500710997116
151,Alliar,2020-04-01,0.00043200769237228265,0.00020165035966026202,0.00023035733271202063,0.002049735994099648,0.00023035733271202063,False,True,0.00023035733271202063
152,Alliar,2020-07-01,-0.001789338764325632,9.581654218056976e-05,0.0018851553065062018,0.0018961278736351202,0.0018851553065062018,False,True,-0.0018851553065062018
153,Alliar,2020-10-01,-0.0008725498205705007,0.0002673282260288801,0.0011398780465993808,0.001681884208789561,0.0011398780465993808,False,True,-0.0011398780465993808
154,Alliar,2021-01-01,0.0027544271367130335,0.0010430377921696492,0.0017113893445433843,0.0016055946436515799,0.0017113893445433843,False,True,0.0017113893445433843
155,Alliar,2021-04-01,-0.001395441462253011,4.912245993997181e-05,0.0014445639221929826,0.0016149506135600487,0.0014445639221929826,False,True,-0.0014445639221929826
156,Alliar,2021-07-01,0.003228260327186927,0.001057516316945947,0.00217074401024098,0.0015326673191121327,0.00217074401024098,False,True,0.00217074401024098
157,Alliar,2021-10-01,-0.002268170404878145,-0.0008013081899962212,0.0014668622148819237,0.0014059748165882035,0.0014668622148819237,False,True,-0.0014668622148819237
158,Alliar,2022-01-01,-0.0008232295390439015,-0.00017155794684533092,0.0006516715921985706,0.001396187677982403,0.0006516715921985706,False,True,-0.0006516715921985706
159,Alliar,2022-04-01,0.00066772372283741,-0.00019724154311763153,0.0008649652659550415,0.0013018799801817744,0.0008649652659550415,False,True,0.0008649652659550415
160,Alliar,2022-07-01,-0.0009520612243971716,-0.0005199661317073871,0.0004320950926897844,0.0012876987531647156,0.0004320950926897844,False,True,-0.0004320950926897844
161,Alliar,2022-10-01,0.001691111870048223,-3.761190881372969e-05,0.0017287237788619527,0.0012260404567016028,0.0017287237788619527,False,True,0.0017287237788619527
162,Alliar,2023-01-01,-0.00013579742701386177,-0.00011274677980815381,2.3050647205707963e-05,0.0013137785584359787,2.3050647205707963e-05,False,True,-2.3050647205707963e-05
163,Alliar,2023-04-01,0.0003303792776576664,0.00021422569301443896,0.00011615358464322744,0.0012551007522182394,0.00011615358464322744,False,True,0.00011615358464322744
164,Alliar,2023-07-01,-0.002889859608831591,-0.0006387838029712477,0.0022510758058603433,0.0012563580242683499,0.0022510758058603433,False,True,-0.0022510758058603433
165,Alliar,2023-10-01,0.0009175249235813254,0.0003627048551157056,0.0005548200684656198,0.0012594917031401814,0.0005548200684656198,False,True,0.0005548200684656198
166,Alliar,2024-01-01,0.000952537521107466,9.686289608511675e-05,0.0008556746250223493,0.001227953415443931,0.0008556746250223493,False,True,0.0008556746250223493
167,Alliar,2024-04-01,-0.0012320994092194226,-0.000578015419101785,0.0006540839901176376,0.0011835913443355042,0.0006540839901176376,False,True,-0.0006540839901176376
168,Alliar,2024-07-01,0.0010397196095794925,0.0006148031429275964,0.00042491646665189606,0.001144405745421979,0.00042491646665189606,False,True,0.00042491646665189606
169,Allied,2022-04-01,-0.003907169658916798,0.0009618753418126439,0.004869045000729442,0.0008563674418404243,0.004869045000729442,True,False,-0.004869045000729442
170,Allied,2022-07-01,0.004694691811149898,-1.718734559837729e-05,0.004711879156748275,0.0020752973233847407,0.004711879156748275,True,False,0.004711879156748275
171,Allied,2022-10-01,-0.0008310063198967432,0.0007265576779699449,0.0015575639978666882,0.002591159845770203,0.0015575639978666882,False,True,-0.0015575639978666882
172,Allied,2023-01-01,-0.0006822978773348698,0.0005169153764301894,0.001199213253765059,0.002461201732522073,0.001199213253765059,False,True,-0.001199213253765059
173,Allied,2023-04-01,0.0019890648138269906,0.00042319850275255265,0.0015658663110744379,0.002336825160080314,0.0015658663110744379,False,True,0.0015658663110744379
174,Allied,2023-07-01,-0.002200266075877977,0.0005667776338485681,0.002767043709726545,0.0022608550635749135,0.002767043709726545,False,True,-0.002767043709726545
175,Allied,2023-10-01,-0.0015748370707563408,0.00033345664412278927,0.00190829371487913,0.00229848604836798,0.00190829371487913,False,True,-0.00190829371487913
176,Allied,2024-01-01,0.0031115983482878917,0.0001882392903812333,0.0029233590579066586,0.0022557471479464726,0.0029233590579066586,False,True,0.0029233590579066586
177,Allied,2024-04-01,-0.001005006705083189,0.00015684705741206945,0.0011618537624952584,0.002108881278841805,0.0011618537624952584,False,True,-0.0011618537624952584
178,Allied,2024-07-01,0.002487256050679454,0.0004335581081205243,0.0020536979425589295,0.002012694630979851,0.0020536979425589295,False,True,0.0020536979425589295
179,Allos,2015-01-01,-0.002293922587775943,0.0005643054256014302,0.002858228013377373,0.0008383297984762624,0.002858228013377373,True,False,-0.002858228013377373
180,Allos,2015-04-01,0.0021878041229810297,-7.886888581191944e-05,0.0022666730087929493,0.001361569860033793,0.0022666730087929493,False,True,0.0022666730087929493
181,Allos,2015-07-01,-0.002011720840310094,0.00027668001982069957,0.0022884008601307933,0.001492003205612022,0.0022884008601307933,False,True,-0.0022884008601307933
182,Allos,2015-10-01,0.0007074873778547541,2.7805894279039667e-06,0.0007047067884268502,0.0016075673633979455,0.0007047067884268502,False,True,0.0007047067884268502
183,Allos,2016-01-01,-9.122749936296692e-05,9.918023267697085e-05,0.00019040773203993778,0.0015214019977549396,0.00019040773203993778,False,True,-0.00019040773203993778
184,Allos,2016-04-01,0.00022316302946068234,5.7878220153314616e-05,0.00016528480930736773,0.0014356954196072568,0.00016528480930736773,False,True,0.00016528480930736773
185,Allos,2016-07-01,-0.0008219934143055552,0.0001217635907487865,0.0009437570050543416,0.0013630202549698327,0.0009437570050543416,False,True,-0.0009437570050543416
186,Allos,2016-10-01,0.0019161320444016638,2.734803329520912e-05,0.0018887840111064546,0.0013255719246813486,0.0018887840111064546,False,True,0.0018887840111064546
187,Allos,2017-01-01,0.0005343694744899263,2.1009734705165946e-05,0.0005133597397847604,0.0012311744637025406,0.0005133597397847604,False,True,0.0005133597397847604
188,Allos,2017-04-01,-0.001298062067112471,0.0002063052924227237,0.0015043673595351947,0.001154763036691667,0.0015043673595351947,False,True,-0.0015043673595351947
189,Allos,2017-07-01,-0.0054651075503954205,-4.6084155667550866e-05,0.0054190233947278696,0.0011351695403112598,0.0054190233947278696,True,False,-0.0054190233947278696
190,Allos,2017-10-01,0.005594955626627263,6.072979236497108e-05,0.0055342258342622914,0.001612769234840955,0.0055342258342622914,True,False,0.0055342258342622914
191,Allos,2018-01-01,0.0015165921053219567,0.000654658166740471,0.0008619339385814857,0.0017781502419462725,0.0008619339385814857,False,True,0.0008619339385814857
192,Allos,2018-04-01,-0.00142732772529508,-0.000867531736043217,0.000559795989251863,0.0016077715893067757,0.000559795989251863,False,True,-0.000559795989251863
193,Allos,2018-07-01,-0.0012317955747219722,-0.0009549501361637227,0.00027684543855824946,0.0015286900805625268,0.00027684543855824946,False,True,-0.00027684543855824946
194,Allos,2018-10-01,0.001277018300366306,0.0011275431890292273,0.0001494751113370787,0.0014843279222218953,0.0001494751113370787,False,True,0.0001494751113370787
195,Allos,2019-01-01,-0.005283369533769955,9.849922297155454e-05,0.0053818687567415095,0.001423842094783603,0.0053818687567415095,True,False,-0.0053818687567415095
196,Allos,2019-04-01,0.004481695301813193,8.087811909575548e-05,0.004400817182717438,0.0014934993510302553,0.004400817182717438,True,False,0.004400817182717438
197,Allos,2019-07-01,-0.0099403489860731,-0.000894213797585977,0.009046135188487122,0.0017449283563005307,0.009046135188487122,True,False,-0.009046135188487122
198,Allos,2019-10-01,-0.001999530594487431,-0.0006160452843835056,0.0013834853101039252,0.0021082033001466475,0.0013834853101039252,False,True,-0.0013834853101039252
199,Allos,2020-01-01,0.01259246224547983,-0.00040042619767015477,0.012992888443149985,0.002010046397133632,0.012992888443149985,True,False,0.012992888443149985
200,Allos,2020-04-01,0.00021208520043902723,-0.0001890917613005474,0.00040117696173957464,0.0023980576794048426,0.00040117696173957464,False,True,0.00040117696173957464
201,Allos,2020-07-01,0.0020057191957194576,0.0010968973348541773,0.0009088218608652803,0.0023444013846783155,0.0009088218608652803,False,True,0.0009088218608652803
202,Allos,2020-10-01,-0.00277650257596318,0.0013074284826865086,0.004083931058649688,0.002198012260535539,0.004083931058649688,False,True,-0.004083931058649688
203,Allos,2021-01-01,0.0004757021845356313,0.0025951708071837156,0.0021194686226480844,0.0021293000368831946,0.0021194686226480844,False,True,-0.0021194686226480844
204,Allos,2021-04-01,0.003284373318934719,0.00041834209686513537,0.002866031222069584,0.0020604659250854987,0.002866031222069584,False,True,0.002866031222069584
205,Allos,2021-07-01,-0.008464587199813467,-0.000979572137445608,0.0074850150623678585,0.0020590333821102307,0.0074850150623678585,True,False,-0.0074850150623678585
206,Allos,2021-10-01,0.010346869857394303,0.004992003023921945,0.005354866833472358,0.002282553654068999,0.005354866833472358,True,False,0.005354866833472358
207,Allos,2022-01-01,-0.015957450100583137,-0.0018777813781310887,0.014079668722452048,0.0023203170703001257,0.014079668722452048,True,False,-0.014079668722452048
208,Allos,2022-04-01,0.01866942350005729,0.004795635433052558,0.013873788067004733,0.0029004540582000114,0.013873788067004733,True,False,0.013873788067004733
209,Allos,2022-07-01,-0.024203516442129036,-0.002670893641598851,0.021532622800530185,0.0034312154095102834,0.021532622800530185,True,False,-0.021532622800530185
210,Allos,2022-10-01,0.018475519979527455,0.0064597521095260645,0.01201576787000139,0.004038787485656669,0.01201576787000139,True,False,0.01201576787000139
211,Allos,2023-01-01,0.04433910865677615,7.845628933894267e-05,0.04426065236743721,0.00415615523097367,0.04426065236743721,True,False,0.04426065236743721
212,Allos,2023-04-01,-0.03659177309645756,0.001984872295504521,0.03857664539196208,0.0061697525554514285,0.03857664539196208,True,False,-0.03857664539196208
213,Allos,2023-07-01,0.0009207045105565914,-0.0038583575783119875,0.004779062088868579,0.007180867912889817,0.004779062088868579,False,True,0.004779062088868579
214,Allos,2023-10-01,-0.007424835370184124,-0.00461069525031607,0.0028141401198680544,0.006954180567951933,0.0028141401198680544,False,True,-0.0028141401198680544
215,Allos,2024-01-01,0.02331154962433435,0.010449135271736259,0.01286241435259809,0.006642395522278591,0.01286241435259809,False,True,0.01286241435259809
216,Allos,2024-04-01,-0.033024499469427426,-0.004147004966445238,0.028877494502982187,0.006495412636848432,0.028877494502982187,True,False,-0.028877494502982187
217,Allos,2024-07-01,-0.009633239292126228,0.005532020205916436,0.015165259498042663,0.006778574689219458,0.015165259498042663,True,False,-0.015165259498042663
218,Alpargatas,2015-01-01,0.004563852788264544,-0.00018790587950856066,0.004751758667773105,0.0011108443586381612,0.004751758667773105,True,False,0.004751758667773105
219,Alpargatas,2015-04-01,-0.0019096490015060308,0.0007040355359729585,0.002613684537478989,0.0021758790697999973,0.002613684537478989,False,True,-0.002613684537478989
220,Alpargatas,2015-07-01,0.0010454003602966555,0.0003166417686557355,0.00072875859164092,0.00221059505898852,0.00072875859164092,False,True,0.00072875859164092
221,Alpargatas,2015-10-01,0.0005558224753028362,0.000405478665551306,0.00015034380975153025,0.0020647407031548818,0.00015034380975153025,False,True,0.00015034380975153025
